,user_ID,group_ID,runtime,container0,container1,container2
1,351,354,7.0,1.0,0.0,1.0
2,287,288,5.0,1.0,0.0,1.0
3,287,288,38.0,1.0,0.0,1.0
4,351,354,42.0,0.00125,6.68461,800.0
5,351,354,8.0,1.0,0.0,1.0
6,354,357,96.0,1.0,0.0,1.0
7,354,357,3.0,0.5,0.69315,2.0
8,354,357,72.0,1.0,0.0,1.0
9,354,357,46.0,1.0,0.0,1.0
10,351,354,161.0,1.0,0.0,1.0
11,354,357,4.0,0.5,0.69315,2.0
12,354,357,880.0,1.0,0.0,1.0
13,351,354,311.0,1.0,0.0,1.0
14,351,354,27.0,1.0,0.0,1.0
15,351,354,16.0,1.0,0.0,1.0
16,354,357,2816.0,0.5,0.69315,2.0
17,354,357,3.0,0.5,0.69315,2.0
18,354,357,348.0,0.5,0.69315,2.0
19,354,357,228.0,0.5,0.69315,2.0
20,354,357,228.0,0.5,0.69315,2.0
21,351,354,4495.0,1.0,0.0,1.0
22,354,357,4526.0,1.0,0.0,1.0
23,354,357,254.0,0.01562,4.15888,64.0
24,354,357,239.0,0.01562,4.15888,64.0
25,354,357,242.0,0.01562,4.15888,64.0
26,354,357,239.0,0.01562,4.15888,64.0
27,354,357,257.0,0.01562,4.15888,64.0
28,354,357,238.0,0.01562,4.15888,64.0
29,354,357,241.0,0.01562,4.15888,64.0
30,354,357,241.0,0.01562,4.15888,64.0
31,354,357,242.0,0.01562,4.15888,64.0
32,354,357,238.0,0.01562,4.15888,64.0
33,354,357,241.0,0.01562,4.15888,64.0
34,354,357,241.0,0.01562,4.15888,64.0
35,354,357,242.0,0.01562,4.15888,64.0
36,354,357,327.0,0.01562,4.15888,64.0
37,354,357,239.0,0.01562,4.15888,64.0
38,354,357,244.0,0.01562,4.15888,64.0
39,354,357,249.0,0.01562,4.15888,64.0
40,354,357,286.0,0.01562,4.15888,64.0
41,354,357,239.0,0.01562,4.15888,64.0
42,354,357,240.0,0.01562,4.15888,64.0
43,354,357,244.0,0.01562,4.15888,64.0
44,354,357,235.0,0.03125,3.46574,32.0
45,354,357,236.0,0.0625,2.77259,16.0
46,354,357,226.0,0.5,0.69315,2.0
47,354,357,229.0,0.125,2.07944,8.0
48,354,357,231.0,0.25,1.38629,4.0
49,354,357,227.0,1.0,0.0,1.0
53,354,357,2314.0,0.01562,4.15888,64.0
54,354,357,2353.0,0.01562,4.15888,64.0
55,354,357,2358.0,0.01562,4.15888,64.0
56,354,357,2362.0,0.01562,4.15888,64.0
57,354,357,2333.0,0.01562,4.15888,64.0
58,354,357,2362.0,0.01562,4.15888,64.0
59,354,357,2321.0,0.01562,4.15888,64.0
60,354,357,2372.0,0.01562,4.15888,64.0
61,354,357,2407.0,0.01562,4.15888,64.0
62,354,357,2361.0,0.01562,4.15888,64.0
63,354,357,2365.0,0.01562,4.15888,64.0
64,354,357,2584.0,0.01562,4.15888,64.0
65,354,357,2337.0,0.01562,4.15888,64.0
66,354,357,2247.0,0.0625,2.77259,16.0
67,354,357,2228.0,0.25,1.38629,4.0
68,354,357,2226.0,1.0,0.0,1.0
69,354,357,2260.0,0.5,0.69315,2.0
70,354,357,2511.0,0.01562,4.15888,64.0
71,354,357,2444.0,0.03125,3.46574,32.0
73,354,357,2846.0,0.01562,4.15888,64.0
75,354,357,2286.0,0.125,2.07944,8.0
76,354,357,3056.0,0.01562,4.15888,64.0
77,354,357,3316.0,0.01562,4.15888,64.0
78,354,357,3633.0,0.01562,4.15888,64.0
79,354,357,3845.0,0.01562,4.15888,64.0
80,354,357,2440.0,0.01562,4.15888,64.0
81,354,357,2266.0,0.03125,3.46574,32.0
82,354,357,3987.0,0.01562,4.15888,64.0
83,354,357,2266.0,0.125,2.07944,8.0
84,354,357,2243.0,0.25,1.38629,4.0
85,354,357,2219.0,1.0,0.0,1.0
86,354,357,2255.0,0.0625,2.77259,16.0
87,539,555,332.0,0.125,2.07944,8.0
88,354,357,2356.0,0.01562,4.15888,64.0
89,354,357,2356.0,0.01562,4.15888,64.0
90,539,555,333.0,1.0,0.0,1.0
91,539,555,334.0,0.5,0.69315,2.0
92,354,357,2320.0,0.01562,4.15888,64.0
93,539,555,337.0,0.25,1.38629,4.0
94,354,357,2325.0,0.01562,4.15888,64.0
95,354,357,2514.0,0.01562,4.15888,64.0
96,354,357,2378.0,0.01562,4.15888,64.0
97,354,357,2381.0,0.01562,4.15888,64.0
98,354,357,2360.0,0.01562,4.15888,64.0
99,354,357,2344.0,0.01562,4.15888,64.0
100,354,357,2348.0,0.01562,4.15888,64.0
101,354,357,2404.0,0.01562,4.15888,64.0
102,354,357,2427.0,0.01562,4.15888,64.0
103,354,357,2349.0,0.01562,4.15888,64.0
104,354,357,3536.0,0.5,0.69315,2.0
105,354,357,2345.0,0.01562,4.15888,64.0
107,354,357,2928.0,0.01562,4.15888,64.0
108,354,357,2267.0,0.0625,2.77259,16.0
109,354,357,2219.0,1.0,0.0,1.0
110,354,357,2869.0,0.01562,4.15888,64.0
111,354,357,2286.0,0.5,0.69315,2.0
112,354,357,2250.0,0.125,2.07944,8.0
113,354,357,2474.0,0.03125,3.46574,32.0
114,539,555,334.0,0.125,2.07944,8.0
115,539,555,331.0,0.5,0.69315,2.0
116,539,555,334.0,0.25,1.38629,4.0
117,539,555,332.0,1.0,0.0,1.0
118,354,357,3096.0,0.01562,4.15888,64.0
119,354,357,2374.0,0.01562,4.15888,64.0
120,354,357,2505.0,0.01562,4.15888,64.0
121,354,357,3407.0,0.01562,4.15888,64.0
122,354,357,2342.0,0.01562,4.15888,64.0
123,354,357,2368.0,0.01562,4.15888,64.0
124,354,357,2361.0,0.01562,4.15888,64.0
125,354,357,2335.0,0.01562,4.15888,64.0
126,354,357,2351.0,0.01562,4.15888,64.0
127,354,357,2325.0,0.01562,4.15888,64.0
128,354,357,2393.0,0.01562,4.15888,64.0
129,354,357,2309.0,0.01562,4.15888,64.0
130,354,357,2344.0,0.01562,4.15888,64.0
131,354,357,2361.0,0.01562,4.15888,64.0
132,354,357,2533.0,0.01562,4.15888,64.0
133,354,357,2342.0,0.01562,4.15888,64.0
134,354,357,2353.0,0.01562,4.15888,64.0
135,354,357,3747.0,0.25,1.38629,4.0
136,354,357,2232.0,0.125,2.07944,8.0
137,354,357,2227.0,0.25,1.38629,4.0
138,354,357,2250.0,0.5,0.69315,2.0
139,354,357,2227.0,1.0,0.0,1.0
140,354,357,2268.0,0.0625,2.77259,16.0
141,354,357,3922.0,0.01562,4.15888,64.0
142,354,357,2322.0,0.01562,4.15888,64.0
143,354,357,2349.0,0.01562,4.15888,64.0
144,354,357,2964.0,0.01562,4.15888,64.0
145,354,357,2896.0,0.01562,4.15888,64.0
146,354,357,2317.0,0.01562,4.15888,64.0
147,354,357,2247.0,0.125,2.07944,8.0
148,354,357,2235.0,0.25,1.38629,4.0
149,354,357,2243.0,0.5,0.69315,2.0
150,354,357,2222.0,1.0,0.0,1.0
151,354,357,2505.0,0.01562,4.15888,64.0
152,354,357,3586.0,0.01562,4.15888,64.0
153,354,357,4219.0,0.03125,3.46574,32.0
154,354,357,2353.0,0.01562,4.15888,64.0
155,354,357,2308.0,0.01562,4.15888,64.0
156,354,357,2318.0,0.01562,4.15888,64.0
157,354,357,2434.0,0.01562,4.15888,64.0
158,354,357,2307.0,0.01562,4.15888,64.0
159,354,357,2394.0,0.01562,4.15888,64.0
160,354,357,2404.0,0.01562,4.15888,64.0
161,354,357,2438.0,0.01562,4.15888,64.0
162,354,357,2385.0,0.01562,4.15888,64.0
163,354,357,2511.0,0.01562,4.15888,64.0
164,354,357,2376.0,0.01562,4.15888,64.0
165,354,357,2481.0,0.01562,4.15888,64.0
166,354,357,2304.0,0.01562,4.15888,64.0
167,354,357,3072.0,0.03125,3.46574,32.0
168,354,357,2367.0,0.01562,4.15888,64.0
169,354,357,3441.0,0.0625,2.77259,16.0
170,354,357,2315.0,0.01562,4.15888,64.0
171,354,357,2243.0,0.25,1.38629,4.0
172,354,357,2215.0,0.5,0.69315,2.0
173,354,357,2221.0,1.0,0.0,1.0
174,354,357,2256.0,0.0625,2.77259,16.0
175,354,357,2293.0,0.03125,3.46574,32.0
176,354,357,2334.0,0.01562,4.15888,64.0
177,354,357,3777.0,0.01562,4.15888,64.0
178,354,357,2372.0,0.01562,4.15888,64.0
180,354,357,2320.0,0.01562,4.15888,64.0
181,354,357,2980.0,0.01562,4.15888,64.0
182,354,357,2345.0,0.01562,4.15888,64.0
183,354,357,2379.0,0.01562,4.15888,64.0
184,354,357,2319.0,0.01562,4.15888,64.0
185,354,357,2359.0,0.01562,4.15888,64.0
186,354,357,2310.0,0.01562,4.15888,64.0
187,354,357,2360.0,0.01562,4.15888,64.0
188,354,357,2339.0,0.01562,4.15888,64.0
189,354,357,2371.0,0.01562,4.15888,64.0
190,354,357,2327.0,0.01562,4.15888,64.0
191,354,357,2400.0,0.01562,4.15888,64.0
192,354,357,2346.0,0.01562,4.15888,64.0
193,354,357,2440.0,0.01562,4.15888,64.0
194,354,357,2228.0,1.0,0.0,1.0
195,354,357,4049.0,0.125,2.07944,8.0
196,354,357,2228.0,0.5,0.69315,2.0
197,354,357,2240.0,0.25,1.38629,4.0
198,354,357,2246.0,0.125,2.07944,8.0
199,354,357,2254.0,0.0625,2.77259,16.0
200,354,357,2323.0,0.01562,4.15888,64.0
201,354,357,3567.0,0.01562,4.15888,64.0
202,354,357,3036.0,0.03125,3.46574,32.0
203,354,357,2380.0,0.01562,4.15888,64.0
204,354,357,4227.0,0.01562,4.15888,64.0
205,354,357,2512.0,0.01562,4.15888,64.0
206,354,357,2309.0,0.01562,4.15888,64.0
207,354,357,2355.0,0.01562,4.15888,64.0
208,354,357,2379.0,0.01562,4.15888,64.0
209,354,357,2395.0,0.01562,4.15888,64.0
210,354,357,2354.0,0.01562,4.15888,64.0
211,354,357,2316.0,0.01562,4.15888,64.0
212,354,357,2395.0,0.01562,4.15888,64.0
213,354,357,2377.0,0.01562,4.15888,64.0
214,354,357,3414.0,0.01562,4.15888,64.0
215,354,357,2403.0,0.01562,4.15888,64.0
216,354,357,2344.0,0.01562,4.15888,64.0
217,354,357,2351.0,0.01562,4.15888,64.0
218,354,357,2370.0,0.01562,4.15888,64.0
219,354,357,2374.0,0.01562,4.15888,64.0
220,354,357,2878.0,0.01562,4.15888,64.0
221,354,357,2911.0,0.01562,4.15888,64.0
222,354,357,2315.0,0.01562,4.15888,64.0
223,354,357,3747.0,0.01562,4.15888,64.0
224,354,357,2270.0,0.0625,2.77259,16.0
225,354,357,2225.0,0.25,1.38629,4.0
226,354,357,2236.0,1.0,0.0,1.0
227,354,357,2255.0,0.125,2.07944,8.0
228,354,357,2269.0,0.03125,3.46574,32.0
229,354,357,3044.0,0.5,0.69315,2.0
230,354,357,2344.0,0.01562,4.15888,64.0
231,354,357,3555.0,0.01562,4.15888,64.0
232,354,357,2352.0,0.01562,4.15888,64.0
233,354,357,2313.0,0.01562,4.15888,64.0
234,354,357,2317.0,0.01562,4.15888,64.0
235,354,357,2362.0,0.01562,4.15888,64.0
236,354,357,4053.0,0.01562,4.15888,64.0
237,354,357,2326.0,0.01562,4.15888,64.0
238,354,357,2310.0,0.01562,4.15888,64.0
239,354,357,2418.0,0.01562,4.15888,64.0
240,354,357,2311.0,0.01562,4.15888,64.0
241,354,357,2315.0,0.01562,4.15888,64.0
242,354,357,2350.0,0.01562,4.15888,64.0
243,354,357,2361.0,0.01562,4.15888,64.0
244,354,357,2349.0,0.01562,4.15888,64.0
245,354,357,2800.0,0.01562,4.15888,64.0
246,354,357,2380.0,0.01562,4.15888,64.0
247,354,357,2885.0,0.01562,4.15888,64.0
248,354,357,2947.0,0.01562,4.15888,64.0
249,354,357,2507.0,0.01562,4.15888,64.0
250,354,357,4129.0,0.01562,4.15888,64.0
251,354,357,3431.0,0.01562,4.15888,64.0
252,354,357,2230.0,0.25,1.38629,4.0
253,354,357,2243.0,0.125,2.07944,8.0
254,354,357,2261.0,0.5,0.69315,2.0
255,354,357,2236.0,1.0,0.0,1.0
256,354,357,2252.0,0.0625,2.77259,16.0
257,354,357,2275.0,0.03125,3.46574,32.0
258,354,357,3733.0,0.01562,4.15888,64.0
259,354,357,2355.0,0.01562,4.15888,64.0
260,354,357,2391.0,0.01562,4.15888,64.0
261,354,357,2309.0,0.01562,4.15888,64.0
262,354,357,2387.0,0.01562,4.15888,64.0
263,354,357,2484.0,0.01562,4.15888,64.0
264,354,357,2315.0,0.01562,4.15888,64.0
265,354,357,2338.0,0.01562,4.15888,64.0
266,354,357,2375.0,0.01562,4.15888,64.0
267,354,357,2331.0,0.01562,4.15888,64.0
268,354,357,2365.0,0.01562,4.15888,64.0
269,354,357,2341.0,0.01562,4.15888,64.0
270,354,357,2347.0,0.01562,4.15888,64.0
271,354,357,2348.0,0.01562,4.15888,64.0
272,354,357,2366.0,0.01562,4.15888,64.0
273,354,357,3475.0,0.01562,4.15888,64.0
274,354,357,2882.0,0.01562,4.15888,64.0
275,354,357,2934.0,0.01562,4.15888,64.0
276,354,357,2472.0,0.01562,4.15888,64.0
277,354,357,4033.0,0.01562,4.15888,64.0
278,354,357,2221.0,1.0,0.0,1.0
279,354,357,2253.0,0.125,2.07944,8.0
280,354,357,2226.0,0.5,0.69315,2.0
281,354,357,3079.0,0.01562,4.15888,64.0
282,354,357,2272.0,0.25,1.38629,4.0
283,354,357,2248.0,0.0625,2.77259,16.0
284,354,357,2326.0,0.01562,4.15888,64.0
285,354,357,2317.0,0.01562,4.15888,64.0
286,354,357,2360.0,0.01562,4.15888,64.0
287,354,357,3407.0,0.01562,4.15888,64.0
288,354,357,2335.0,0.01562,4.15888,64.0
289,354,357,2395.0,0.01562,4.15888,64.0
290,354,357,2375.0,0.01562,4.15888,64.0
291,354,357,2335.0,0.01562,4.15888,64.0
292,354,357,2358.0,0.01562,4.15888,64.0
293,354,357,2360.0,0.01562,4.15888,64.0
294,354,357,2304.0,0.01562,4.15888,64.0
295,354,357,2338.0,0.01562,4.15888,64.0
296,354,357,2311.0,0.01562,4.15888,64.0
297,354,357,4086.0,0.01562,4.15888,64.0
298,354,357,2320.0,0.01562,4.15888,64.0
299,354,357,2345.0,0.01562,4.15888,64.0
300,354,357,3763.0,0.03125,3.46574,32.0
301,354,357,2303.0,0.01562,4.15888,64.0
302,354,357,2859.0,0.01562,4.15888,64.0
303,354,357,2489.0,0.01562,4.15888,64.0
304,354,357,2314.0,0.01562,4.15888,64.0
305,354,357,2260.0,0.03125,3.46574,32.0
306,354,357,2334.0,0.01562,4.15888,64.0
307,354,357,2241.0,0.125,2.07944,8.0
308,354,357,2245.0,0.0625,2.77259,16.0
309,354,357,2219.0,0.5,0.69315,2.0
310,354,357,2236.0,0.25,1.38629,4.0
311,354,357,2254.0,1.0,0.0,1.0
312,354,357,3003.0,0.01562,4.15888,64.0
313,354,357,2319.0,0.01562,4.15888,64.0
314,354,357,3478.0,0.01562,4.15888,64.0
315,354,357,2400.0,0.01562,4.15888,64.0
316,354,357,2338.0,0.01562,4.15888,64.0
317,354,357,2389.0,0.01562,4.15888,64.0
318,354,357,2311.0,0.01562,4.15888,64.0
319,354,357,2351.0,0.01562,4.15888,64.0
320,354,357,2348.0,0.01562,4.15888,64.0
321,354,357,2352.0,0.01562,4.15888,64.0
322,354,357,2368.0,0.01562,4.15888,64.0
323,354,357,3099.0,0.01562,4.15888,64.0
324,354,357,2341.0,0.01562,4.15888,64.0
325,354,357,2387.0,0.01562,4.15888,64.0
326,354,357,2348.0,0.01562,4.15888,64.0
327,354,357,3405.0,0.01562,4.15888,64.0
328,354,357,4013.0,0.01562,4.15888,64.0
329,354,357,2339.0,0.01562,4.15888,64.0
330,354,357,2349.0,0.01562,4.15888,64.0
331,354,357,2490.0,0.01562,4.15888,64.0
332,354,357,2354.0,0.01562,4.15888,64.0
333,354,357,2314.0,0.01562,4.15888,64.0
334,354,357,2316.0,0.01562,4.15888,64.0
335,354,357,2371.0,0.01562,4.15888,64.0
336,354,357,2870.0,0.01562,4.15888,64.0
337,354,357,2507.0,0.01562,4.15888,64.0
338,354,357,2374.0,0.01562,4.15888,64.0
339,354,357,2350.0,0.01562,4.15888,64.0
340,354,357,2331.0,0.01562,4.15888,64.0
341,354,357,2365.0,0.01562,4.15888,64.0
342,354,357,2267.0,0.0625,2.77259,16.0
343,354,357,2222.0,1.0,0.0,1.0
344,354,357,2234.0,0.5,0.69315,2.0
345,354,357,2240.0,0.25,1.38629,4.0
346,354,357,2264.0,0.125,2.07944,8.0
347,354,357,3712.0,0.01562,4.15888,64.0
348,354,357,2361.0,0.01562,4.15888,64.0
349,354,357,2321.0,0.01562,4.15888,64.0
350,354,357,2938.0,0.01562,4.15888,64.0
351,354,357,3071.0,0.03125,3.46574,32.0
352,354,357,3465.0,0.01562,4.15888,64.0
353,354,357,3615.0,0.01562,4.15888,64.0
354,354,357,4135.0,0.01562,4.15888,64.0
355,354,357,3408.0,0.01562,4.15888,64.0
356,354,357,2322.0,0.01562,4.15888,64.0
357,354,357,2343.0,0.01562,4.15888,64.0
358,354,357,2382.0,0.01562,4.15888,64.0
359,354,357,2545.0,0.01562,4.15888,64.0
360,354,357,2333.0,0.01562,4.15888,64.0
361,354,357,2337.0,0.01562,4.15888,64.0
362,354,357,2369.0,0.01562,4.15888,64.0
363,354,357,2308.0,0.01562,4.15888,64.0
364,354,357,2357.0,0.01562,4.15888,64.0
365,354,357,2349.0,0.01562,4.15888,64.0
366,354,357,2361.0,0.01562,4.15888,64.0
367,354,357,3977.0,0.01562,4.15888,64.0
368,354,357,2483.0,0.01562,4.15888,64.0
369,354,357,2868.0,0.01562,4.15888,64.0
370,354,357,2318.0,0.01562,4.15888,64.0
371,354,357,2253.0,0.0625,2.77259,16.0
372,354,357,2224.0,0.5,0.69315,2.0
373,354,357,2228.0,0.25,1.38629,4.0
374,354,357,2239.0,0.125,2.07944,8.0
375,354,357,2252.0,1.0,0.0,1.0
376,354,357,2494.0,0.01562,4.15888,64.0
377,354,357,3175.0,0.01562,4.15888,64.0
378,354,357,2322.0,0.01562,4.15888,64.0
379,354,357,2900.0,0.03125,3.46574,32.0
380,354,357,3748.0,0.01562,4.15888,64.0
381,354,357,2362.0,0.01562,4.15888,64.0
382,354,357,2370.0,0.01562,4.15888,64.0
383,354,357,3571.0,0.01562,4.15888,64.0
384,354,357,2310.0,0.01562,4.15888,64.0
385,354,357,2343.0,0.01562,4.15888,64.0
386,354,357,2381.0,0.01562,4.15888,64.0
387,354,357,2356.0,0.01562,4.15888,64.0
388,354,357,2351.0,0.01562,4.15888,64.0
389,354,357,2373.0,0.01562,4.15888,64.0
390,354,357,2371.0,0.01562,4.15888,64.0
391,354,357,2375.0,0.01562,4.15888,64.0
392,354,357,2760.0,0.01562,4.15888,64.0
393,354,357,2365.0,0.01562,4.15888,64.0
394,354,357,3408.0,0.01562,4.15888,64.0
395,354,357,2475.0,0.01562,4.15888,64.0
396,354,357,4121.0,0.01562,4.15888,64.0
397,354,357,2326.0,0.01562,4.15888,64.0
398,354,357,2408.0,0.01562,4.15888,64.0
399,354,357,2243.0,0.125,2.07944,8.0
400,354,357,2868.0,0.01562,4.15888,64.0
401,354,357,2220.0,0.5,0.69315,2.0
402,354,357,3057.0,0.01562,4.15888,64.0
403,354,357,2260.0,0.25,1.38629,4.0
404,354,357,2241.0,0.0625,2.77259,16.0
405,354,357,2247.0,1.0,0.0,1.0
406,354,357,2376.0,0.03125,3.46574,32.0
407,354,357,3980.0,0.01562,4.15888,64.0
408,354,357,2348.0,0.01562,4.15888,64.0
409,354,357,2363.0,0.01562,4.15888,64.0
410,354,357,2361.0,0.01562,4.15888,64.0
411,354,357,2368.0,0.01562,4.15888,64.0
412,354,357,2388.0,0.01562,4.15888,64.0
413,354,357,2375.0,0.01562,4.15888,64.0
414,354,357,2313.0,0.01562,4.15888,64.0
415,354,357,2346.0,0.01562,4.15888,64.0
416,354,357,2464.0,0.01562,4.15888,64.0
417,354,357,2582.0,0.01562,4.15888,64.0
418,354,357,2374.0,0.01562,4.15888,64.0
419,354,357,2331.0,0.01562,4.15888,64.0
420,354,357,2299.0,0.01562,4.15888,64.0
421,354,357,2416.0,0.01562,4.15888,64.0
422,354,357,2369.0,0.01562,4.15888,64.0
423,354,357,3765.0,0.01562,4.15888,64.0
424,354,357,3558.0,0.01562,4.15888,64.0
425,354,357,2483.0,0.01562,4.15888,64.0
426,354,357,2265.0,0.03125,3.46574,32.0
427,354,357,2222.0,1.0,0.0,1.0
428,354,357,2227.0,0.5,0.69315,2.0
429,354,357,2259.0,0.125,2.07944,8.0
430,354,357,2260.0,0.25,1.38629,4.0
431,354,357,2877.0,0.01562,4.15888,64.0
432,354,357,3406.0,0.01562,4.15888,64.0
433,354,357,2318.0,0.0625,2.77259,16.0
434,354,357,3098.0,0.01562,4.15888,64.0
435,354,357,2377.0,0.01562,4.15888,64.0
436,354,357,2353.0,0.01562,4.15888,64.0
437,354,357,2332.0,0.01562,4.15888,64.0
438,354,357,2345.0,0.01562,4.15888,64.0
439,354,357,2387.0,0.01562,4.15888,64.0
440,354,357,2350.0,0.01562,4.15888,64.0
441,354,357,2316.0,0.01562,4.15888,64.0
442,354,357,4127.0,0.01562,4.15888,64.0
443,354,357,2304.0,0.01562,4.15888,64.0
444,354,357,2653.0,0.01562,4.15888,64.0
445,354,357,2354.0,0.01562,4.15888,64.0
446,354,357,2356.0,0.01562,4.15888,64.0
447,354,357,2336.0,0.01562,4.15888,64.0
448,354,357,2416.0,0.01562,4.15888,64.0
449,354,357,2839.0,0.01562,4.15888,64.0
450,354,357,2390.0,0.01562,4.15888,64.0
451,354,357,2316.0,0.01562,4.15888,64.0
452,354,357,3993.0,0.01562,4.15888,64.0
453,354,357,2244.0,0.125,2.07944,8.0
454,354,357,2221.0,1.0,0.0,1.0
455,354,357,2228.0,0.5,0.69315,2.0
456,354,357,2448.0,0.01562,4.15888,64.0
457,354,357,2234.0,0.25,1.38629,4.0
458,354,357,2283.0,0.0625,2.77259,16.0
459,354,357,2896.0,0.01562,4.15888,64.0
460,354,357,2324.0,0.01562,4.15888,64.0
461,354,357,3739.0,0.01562,4.15888,64.0
462,354,357,2346.0,0.01562,4.15888,64.0
463,354,357,2356.0,0.01562,4.15888,64.0
464,354,357,3606.0,0.01562,4.15888,64.0
465,354,357,2358.0,0.01562,4.15888,64.0
466,354,357,2330.0,0.01562,4.15888,64.0
467,354,357,2364.0,0.01562,4.15888,64.0
468,354,357,2363.0,0.01562,4.15888,64.0
469,354,357,3050.0,0.03125,3.46574,32.0
470,354,357,3385.0,0.01562,4.15888,64.0
471,354,357,2375.0,0.01562,4.15888,64.0
472,354,357,2377.0,0.01562,4.15888,64.0
473,354,357,2337.0,0.01562,4.15888,64.0
474,354,357,2321.0,0.01562,4.15888,64.0
475,354,357,2413.0,0.01562,4.15888,64.0
476,354,357,2344.0,0.01562,4.15888,64.0
477,354,357,2380.0,0.01562,4.15888,64.0
478,354,357,2344.0,0.01562,4.15888,64.0
479,354,357,4122.0,0.01562,4.15888,64.0
480,354,357,2914.0,0.01562,4.15888,64.0
481,354,357,2520.0,0.01562,4.15888,64.0
482,354,357,2357.0,0.01562,4.15888,64.0
483,354,357,2252.0,0.0625,2.77259,16.0
484,354,357,2232.0,0.25,1.38629,4.0
485,354,357,2300.0,0.01562,4.15888,64.0
486,354,357,2219.0,0.5,0.69315,2.0
487,354,357,2226.0,1.0,0.0,1.0
488,354,357,2289.0,0.125,2.07944,8.0
489,354,357,2388.0,0.01562,4.15888,64.0
490,354,357,2328.0,0.03125,3.46574,32.0
491,354,357,2366.0,0.01562,4.15888,64.0
492,354,357,2339.0,0.01562,4.15888,64.0
493,354,357,2383.0,0.01562,4.15888,64.0
494,354,357,2366.0,0.01562,4.15888,64.0
495,354,357,2898.0,0.01562,4.15888,64.0
496,354,357,2377.0,0.01562,4.15888,64.0
497,354,357,2305.0,0.01562,4.15888,64.0
498,354,357,2370.0,0.01562,4.15888,64.0
499,354,357,3955.0,0.01562,4.15888,64.0
501,354,357,2446.0,0.01562,4.15888,64.0
502,354,357,2362.0,0.01562,4.15888,64.0
503,354,357,2305.0,0.01562,4.15888,64.0
504,354,357,3360.0,0.01562,4.15888,64.0
505,354,357,3762.0,0.01562,4.15888,64.0
506,354,357,3559.0,0.01562,4.15888,64.0
507,354,357,2512.0,0.01562,4.15888,64.0
508,354,357,2377.0,0.01562,4.15888,64.0
509,354,357,2366.0,0.01562,4.15888,64.0
510,354,357,2415.0,0.01562,4.15888,64.0
511,354,357,2355.0,0.01562,4.15888,64.0
512,354,357,2492.0,0.01562,4.15888,64.0
513,354,357,2452.0,0.01562,4.15888,64.0
514,354,357,2344.0,0.01562,4.15888,64.0
515,354,357,2991.0,0.01562,4.15888,64.0
516,354,357,2566.0,0.01562,4.15888,64.0
517,354,357,3069.0,0.01562,4.15888,64.0
518,354,357,2230.0,0.25,1.38629,4.0
519,354,357,2281.0,0.0625,2.77259,16.0
520,354,357,2253.0,0.125,2.07944,8.0
521,354,357,2227.0,0.5,0.69315,2.0
522,354,357,2237.0,1.0,0.0,1.0
523,354,357,2305.0,0.03125,3.46574,32.0
524,354,357,2323.0,0.01562,4.15888,64.0
525,354,357,2370.0,0.01562,4.15888,64.0
526,354,357,2374.0,0.01562,4.15888,64.0
527,354,357,2906.0,0.01562,4.15888,64.0
528,354,357,2424.0,0.01562,4.15888,64.0
529,354,357,2405.0,0.01562,4.15888,64.0
530,354,357,2322.0,0.01562,4.15888,64.0
531,354,357,2367.0,0.01562,4.15888,64.0
532,354,357,3336.0,0.01562,4.15888,64.0
533,354,357,2328.0,0.01562,4.15888,64.0
534,354,357,2344.0,0.01562,4.15888,64.0
535,354,357,3945.0,0.01562,4.15888,64.0
536,354,357,2413.0,0.01562,4.15888,64.0
537,354,357,2317.0,0.01562,4.15888,64.0
538,354,357,2310.0,0.01562,4.15888,64.0
539,354,357,2477.0,0.01562,4.15888,64.0
540,354,357,2405.0,0.01562,4.15888,64.0
541,354,357,3662.0,0.01562,4.15888,64.0
542,354,357,2358.0,0.01562,4.15888,64.0
543,354,357,2436.0,0.01562,4.15888,64.0
544,354,357,3542.0,0.01562,4.15888,64.0
545,354,357,2252.0,0.0625,2.77259,16.0
546,354,357,2227.0,0.5,0.69315,2.0
547,354,357,2239.0,0.125,2.07944,8.0
548,354,357,2245.0,0.25,1.38629,4.0
549,354,357,2217.0,1.0,0.0,1.0
550,354,357,2380.0,0.01562,4.15888,64.0
551,354,357,2959.0,0.01562,4.15888,64.0
552,354,357,2404.0,0.01562,4.15888,64.0
553,354,357,2271.0,0.03125,3.46574,32.0
554,354,357,3060.0,0.01562,4.15888,64.0
555,354,357,2372.0,0.01562,4.15888,64.0
556,354,357,2655.0,0.01562,4.15888,64.0
557,354,357,2894.0,0.01562,4.15888,64.0
558,354,357,4147.0,0.01562,4.15888,64.0
559,354,357,2315.0,0.01562,4.15888,64.0
560,354,357,2447.0,0.01562,4.15888,64.0
561,354,357,2339.0,0.01562,4.15888,64.0
562,354,357,2343.0,0.01562,4.15888,64.0
563,354,357,2479.0,0.01562,4.15888,64.0
564,354,357,2405.0,0.01562,4.15888,64.0
565,354,357,2318.0,0.01562,4.15888,64.0
566,354,357,2574.0,0.01562,4.15888,64.0
567,354,357,2674.0,0.01562,4.15888,64.0
568,354,357,2440.0,0.01562,4.15888,64.0
569,354,357,2320.0,0.01562,4.15888,64.0
570,354,357,2462.0,0.01562,4.15888,64.0
571,354,357,2410.0,0.01562,4.15888,64.0
572,354,357,3341.0,0.01562,4.15888,64.0
573,354,357,2243.0,0.125,2.07944,8.0
574,354,357,2222.0,0.5,0.69315,2.0
575,354,357,2247.0,0.25,1.38629,4.0
